loan_amnt,term,annual_inc,dti,fico_range_low,emp_length,home_ownership,mort_acc,acc_open_past_24mths,num_actv_rev_tl,mths_since_recent_inq,mths_since_recent_bc,mo_sin_old_rev_tl_op,mo_sin_rcnt_tl,avg_cur_bal,tot_cur_bal,total_bc_limit,verification_status,purpose
22900.0,36.0,111885.09,18.8,649.0,1.0,RENT,7.0,0.0,3.0,13.0,51.0,158.93,52.0,3288.65,16363.41,1805.2,Source Verified,debt_consolidation
18400.0,60.0,53488.48,33.11,688.0,2.0,RENT,0.0,7.0,5.0,1.0,6.0,173.71,3.0,2369.66,49320.68,37878.15,Source Verified,debt_consolidation
13800.0,36.0,45426.09,15.6,662.0,7.0,MORTGAGE,5.0,5.0,3.0,,17.0,301.55,1.0,4204.74,29431.6,3021.93,Not Verified,debt_consolidation
4900.0,36.0,33237.72,37.68,645.0,3.0,RENT,0.0,1.0,3.0,1.0,31.0,98.25,17.0,5970.12,65256.13,3772.58,Source Verified,debt_consolidation
6400.0,36.0,50305.8,11.57,717.0,9.0,RENT,0.0,6.0,3.0,4.0,3.0,102.46,3.0,1753.83,12573.54,9713.87,Source Verified,debt_consolidation
35100.0,36.0,91557.65,9.49,677.0,10.0,RENT,0.0,7.0,5.0,1.0,2.0,385.66,1.0,2085.11,20922.77,8795.87,Not Verified,debt_consolidation
9900.0,36.0,54945.45,31.58,686.0,7.0,MORTGAGE,2.0,9.0,6.0,7.0,9.0,277.12,8.0,10806.07,138399.04,10011.63,Source Verified,debt_consolidation
9000.0,36.0,43170.48,18.54,661.0,10.0,RENT,0.0,4.0,6.0,11.0,21.0,275.8,11.0,4289.84,29299.53,8679.51,Not Verified,debt_consolidation
6000.0,36.0,75891.4,1.88,705.0,5.0,RENT,3.0,1.0,3.0,4.0,4.0,336.43,4.0,928.44,5625.59,23490.69,Not Verified,debt_consolidation
5100.0,36.0,15871.38,19.14,660.0,3.0,RENT,1.0,3.0,3.0,15.0,15.0,179.96,2.0,744.79,3080.8,1754.53,Not Verified,debt_consolidation
10000.0,36.0,37091.15,20.14,682.0,3.0,RENT,0.0,11.0,7.0,2.0,4.0,73.66,4.0,1545.58,31715.18,10790.09,Not Verified,debt_consolidation
14100.0,36.0,68178.28,27.1,665.0,10.0,MORTGAGE,2.0,6.0,7.0,3.0,21.0,184.46,8.0,33205.29,302011.63,3412.77,Not Verified,debt_consolidation
5000.0,36.0,103616.01,6.5,670.0,9.0,RENT,0.0,3.0,5.0,8.0,13.0,265.6,8.0,2345.4,25856.32,20183.92,Not Verified,debt_consolidation
3100.0,36.0,32168.84,14.46,675.0,4.0,MORTGAGE,0.0,3.0,3.0,1.0,15.0,27.27,15.0,4080.89,62123.55,495.47,Source Verified,debt_consolidation
7100.0,36.0,42930.19,24.0,674.0,10.0,MORTGAGE,1.0,6.0,4.0,17.0,16.0,202.56,7.0,18116.92,145956.72,7392.78,Source Verified,debt_consolidation
15100.0,60.0,40733.32,13.5,682.0,2.0,OWN,0.0,0.0,9.0,1.0,34.0,232.54,35.0,1794.82,16006.82,11314.62,Not Verified,debt_consolidation
36100.0,60.0,101716.08,20.32,729.0,5.0,MORTGAGE,4.0,3.0,4.0,17.0,16.0,215.31,16.0,66129.14,459001.77,37568.68,Not Verified,debt_consolidation
21100.0,36.0,53309.28,19.32,708.0,8.0,MORTGAGE,2.0,3.0,7.0,23.0,5.0,246.0,5.0,20144.55,244983.41,23816.44,Source Verified,debt_consolidation
2500.0,36.0,22868.89,3.74,726.0,3.0,RENT,0.0,8.0,3.0,,4.0,51.83,4.0,300.84,1509.27,3852.95,Not Verified,debt_consolidation
5900.0,36.0,58110.71,18.7,676.0,2.0,RENT,0.0,10.0,4.0,9.0,6.0,68.17,6.0,7023.84,76883.36,8262.27,Source Verified,debt_consolidation
4400.0,36.0,32402.99,7.81,678.0,2.0,MORTGAGE,2.0,4.0,4.0,1.0,7.0,160.58,1.0,16526.68,117639.9,3459.14,Not Verified,debt_consolidation
5200.0,36.0,45968.63,12.27,665.0,2.0,RENT,0.0,2.0,3.0,7.0,,59.38,7.0,3739.4,18964.85,0.0,Source Verified,debt_consolidation
24700.0,36.0,87411.08,25.86,683.0,10.0,MORTGAGE,2.0,2.0,4.0,14.0,42.0,236.87,14.0,13421.0,94860.45,9940.21,Source Verified,debt_consolidation
19500.0,60.0,44236.91,21.84,775.0,10.0,MORTGAGE,2.0,1.0,5.0,15.0,27.0,165.3,15.0,4257.7,54558.61,47481.85,Not Verified,debt_consolidation
25100.0,36.0,73050.43,13.51,657.0,0.0,MORTGAGE,5.0,5.0,7.0,2.0,2.0,190.07,2.0,17347.1,192144.83,24355.68,Source Verified,debt_consolidation
10000.0,36.0,148908.66,15.42,685.0,5.0,MORTGAGE,,,,,,,,,,,Source Verified,debt_consolidation
7900.0,36.0,31782.31,21.24,675.0,3.0,RENT,0.0,3.0,4.0,3.0,35.0,92.82,3.0,4271.05,21370.04,9253.04,Not Verified,debt_consolidation
24300.0,36.0,106785.37,22.28,759.0,5.0,MORTGAGE,4.0,2.0,5.0,15.0,78.0,369.96,15.0,59387.43,662150.2,59256.53,Source Verified,debt_consolidation
12000.0,60.0,45350.34,18.34,681.0,10.0,RENT,0.0,8.0,6.0,8.0,14.0,111.84,8.0,2031.16,28238.48,11121.5,Source Verified,debt_consolidation
2500.0,36.0,30090.61,32.17,682.0,3.0,RENT,0.0,4.0,11.0,2.0,2.0,187.99,2.0,3700.49,79514.43,17316.62,Not Verified,debt_consolidation
10000.0,36.0,24158.23,13.64,655.0,1.0,RENT,0.0,2.0,7.0,,10.0,86.19,10.0,1320.56,9150.1,9217.27,Source Verified,debt_consolidation
11100.0,36.0,46697.08,18.35,726.0,9.0,RENT,0.0,1.0,6.0,16.0,16.0,70.31,16.0,2700.35,27611.08,33439.45,Not Verified,debt_consolidation
17500.0,60.0,60422.42,11.85,658.0,10.0,MORTGAGE,2.0,5.0,3.0,7.0,4.0,108.88,4.0,3286.18,19282.93,7767.3,Source Verified,debt_consolidation
11600.0,60.0,34125.13,20.52,658.0,10.0,RENT,0.0,3.0,3.0,10.0,13.0,26.16,2.0,6288.83,25659.69,10118.16,Source Verified,debt_consolidation
6000.0,36.0,156487.85,1.57,825.0,9.0,RENT,,,,,,,,,,,Not Verified,debt_consolidation
5600.0,36.0,45994.55,5.71,685.0,,MORTGAGE,1.0,6.0,2.0,10.0,53.0,180.18,10.0,9785.57,87203.28,8997.96,Not Verified,debt_consolidation
11800.0,36.0,70192.06,15.65,683.0,3.0,RENT,0.0,4.0,7.0,1.0,21.0,164.02,1.0,3678.18,36253.93,41573.43,Not Verified,debt_consolidation
35100.0,60.0,94895.66,31.75,720.0,10.0,MORTGAGE,2.0,2.0,4.0,17.0,115.0,255.41,9.0,67668.51,704789.41,57313.47,Not Verified,debt_consolidation
29300.0,36.0,91520.44,18.86,699.0,3.0,RENT,0.0,5.0,2.0,0.0,8.0,35.13,1.0,5536.24,102018.4,501.57,Not Verified,small_business
21700.0,60.0,48400.37,20.49,691.0,10.0,MORTGAGE,1.0,7.0,9.0,1.0,16.0,118.05,1.0,14855.82,189785.53,9106.06,Not Verified,debt_consolidation
14300.0,60.0,58804.91,28.82,672.0,1.0,RENT,0.0,5.0,2.0,14.0,15.0,85.42,11.0,4982.09,107879.07,16560.34,Not Verified,debt_consolidation
12000.0,60.0,28531.85,29.32,659.0,2.0,RENT,0.0,1.0,2.0,7.0,22.0,34.69,22.0,3947.11,28619.48,14902.33,Source Verified,debt_consolidation
3000.0,36.0,14288.19,21.6,675.0,,OWN,1.0,3.0,4.0,2.0,58.0,105.21,2.0,762.58,2881.76,501.6,Source Verified,debt_consolidation
12500.0,36.0,54182.34,4.73,684.0,0.0,OWN,0.0,5.0,3.0,9.0,9.0,253.19,1.0,8538.74,79179.03,6946.92,Source Verified,debt_consolidation
9800.0,36.0,71016.4,6.59,685.0,3.0,RENT,0.0,6.0,6.0,1.0,1.0,37.24,1.0,1422.61,10073.66,11464.37,Not Verified,debt_consolidation
9300.0,36.0,58373.76,14.96,697.0,10.0,RENT,1.0,6.0,6.0,7.0,3.0,132.15,3.0,3882.0,26943.46,7628.27,Not Verified,debt_consolidation
8100.0,36.0,49249.76,26.53,699.0,10.0,MORTGAGE,6.0,3.0,5.0,11.0,72.0,155.96,11.0,24921.14,192471.15,21912.55,Source Verified,debt_consolidation
30300.0,36.0,130897.43,16.3,723.0,0.0,RENT,0.0,1.0,2.0,,58.0,117.63,24.0,7150.61,84102.47,5110.82,Not Verified,debt_consolidation
9100.0,36.0,65969.49,14.33,666.0,7.0,MORTGAGE,4.0,11.0,13.0,2.0,2.0,135.08,2.0,8203.33,156286.98,10182.51,Not Verified,debt_consolidation
11800.0,36.0,60074.45,12.82,714.0,,MORTGAGE,6.0,3.0,6.0,4.0,39.0,291.1,4.0,26371.14,237495.06,15923.65,Not Verified,debt_consolidation
5400.0,36.0,38803.79,23.09,788.0,6.0,MORTGAGE,2.0,3.0,3.0,0.0,19.0,220.59,6.0,9382.46,132471.5,24216.61,Not Verified,debt_consolidation
27100.0,60.0,95645.86,22.4,693.0,10.0,MORTGAGE,2.0,7.0,3.0,13.0,7.0,103.37,7.0,53573.44,439749.02,3042.67,Source Verified,debt_consolidation
12300.0,36.0,100936.28,19.58,685.0,2.0,OWN,0.0,10.0,11.0,2.0,2.0,70.82,2.0,2903.7,106837.91,30230.02,Not Verified,debt_consolidation
1300.0,36.0,29625.03,11.5,674.0,1.0,RENT,0.0,4.0,2.0,4.0,4.0,166.35,4.0,2294.52,8994.23,1300.51,Source Verified,debt_consolidation
15700.0,60.0,107367.51,20.42,692.0,8.0,MORTGAGE,0.0,8.0,7.0,16.0,5.0,221.8,5.0,9162.73,162881.14,7340.43,Source Verified,debt_consolidation
8700.0,36.0,47331.23,19.58,723.0,3.0,MORTGAGE,2.0,2.0,5.0,5.0,48.0,264.0,5.0,7210.4,79466.53,8576.51,Not Verified,debt_consolidation
24500.0,36.0,68727.26,10.59,703.0,0.0,MORTGAGE,3.0,1.0,2.0,3.0,78.0,123.29,10.0,69201.59,268056.63,8196.64,Not Verified,debt_consolidation
23500.0,60.0,126864.04,20.45,654.0,3.0,OWN,4.0,10.0,9.0,4.0,11.0,317.47,5.0,39255.63,566308.98,59391.1,Not Verified,debt_consolidation
5500.0,36.0,44444.68,5.72,714.0,3.0,RENT,,,,,,,,,,,Source Verified,debt_consolidation
5700.0,36.0,36668.46,6.86,663.0,5.0,RENT,0.0,3.0,4.0,4.0,4.0,131.23,4.0,1457.57,10122.16,2901.27,Not Verified,debt_consolidation
6100.0,36.0,50215.17,7.89,684.0,10.0,OWN,0.0,3.0,5.0,,23.0,331.84,20.0,766.49,5254.08,43082.99,Not Verified,debt_consolidation
13500.0,60.0,33023.97,27.16,665.0,3.0,MORTGAGE,0.0,3.0,3.0,13.0,7.0,156.65,7.0,6997.24,34681.44,2931.69,Source Verified,debt_consolidation
11700.0,60.0,55856.59,30.74,688.0,0.0,RENT,0.0,5.0,7.0,7.0,63.0,99.12,7.0,4795.19,56398.24,8030.17,Source Verified,debt_consolidation
5000.0,36.0,42649.26,7.03,669.0,10.0,RENT,0.0,3.0,4.0,0.0,5.0,186.78,5.0,3216.48,12676.81,12864.62,Source Verified,debt_consolidation
10400.0,36.0,38804.45,19.15,667.0,3.0,RENT,0.0,3.0,6.0,9.0,3.0,172.97,1.0,2961.42,66067.15,23169.85,Source Verified,debt_consolidation
3100.0,36.0,23968.38,20.23,687.0,,OWN,0.0,3.0,7.0,10.0,20.0,222.04,10.0,1579.69,16172.17,3526.79,Source Verified,debt_consolidation
34700.0,36.0,140429.88,16.9,778.0,10.0,MORTGAGE,6.0,4.0,3.0,0.0,5.0,118.28,5.0,54216.34,489335.56,44597.81,Not Verified,debt_consolidation
29700.0,36.0,71237.9,23.22,703.0,2.0,RENT,0.0,7.0,4.0,11.0,20.0,246.73,2.0,4536.84,36059.81,15743.55,Source Verified,debt_consolidation
20200.0,36.0,70044.17,22.19,647.0,10.0,MORTGAGE,11.0,8.0,6.0,3.0,29.0,250.56,3.0,3841.71,59446.96,11158.95,Source Verified,debt_consolidation
15200.0,36.0,59106.44,18.62,728.0,0.0,MORTGAGE,1.0,3.0,3.0,21.0,21.0,363.04,16.0,8819.42,105883.79,8027.93,Not Verified,debt_consolidation
18100.0,60.0,41078.56,17.06,689.0,3.0,RENT,0.0,2.0,6.0,6.0,19.0,136.2,19.0,2830.42,45850.76,19989.57,Source Verified,debt_consolidation
11700.0,36.0,78967.79,25.18,676.0,10.0,MORTGAGE,1.0,8.0,4.0,4.0,,89.92,6.0,20313.33,176629.54,0.0,Not Verified,debt_consolidation
14100.0,36.0,34301.29,26.9,698.0,2.0,RENT,1.0,5.0,5.0,5.0,42.0,342.44,1.0,2310.55,22818.57,12711.35,Not Verified,debt_consolidation
29500.0,36.0,95547.99,7.19,659.0,6.0,RENT,0.0,2.0,8.0,17.0,2.0,85.1,2.0,979.86,12794.5,17355.1,Not Verified,debt_consolidation
10400.0,36.0,99210.87,8.3,649.0,2.0,MORTGAGE,0.0,7.0,6.0,13.0,1.0,23.42,1.0,3717.33,25187.77,10862.56,Not Verified,debt_consolidation
4300.0,60.0,39955.32,19.72,719.0,10.0,MORTGAGE,,,,,,,,,,,Not Verified,debt_consolidation
10400.0,60.0,28829.38,24.34,706.0,1.0,RENT,0.0,3.0,3.0,1.0,108.0,111.93,8.0,6621.36,53859.59,10680.79,Source Verified,debt_consolidation
2400.0,36.0,39858.06,27.02,728.0,10.0,OWN,0.0,6.0,2.0,4.0,12.0,149.69,3.0,3451.66,20659.76,8480.29,Not Verified,debt_consolidation
9400.0,36.0,96012.09,8.4,696.0,5.0,RENT,0.0,2.0,3.0,,37.0,184.42,20.0,2627.78,42923.17,10529.71,Not Verified,debt_consolidation
7300.0,36.0,134984.68,6.84,666.0,2.0,RENT,0.0,2.0,6.0,2.0,10.0,46.91,2.0,3560.08,24827.18,23445.26,Not Verified,debt_consolidation
20100.0,36.0,50697.78,19.28,705.0,6.0,RENT,0.0,5.0,7.0,18.0,11.0,154.21,3.0,2326.72,30229.58,43408.84,Source Verified,debt_consolidation
19800.0,60.0,217454.94,10.41,676.0,2.0,RENT,3.0,4.0,4.0,8.0,18.0,226.4,10.0,10887.72,76941.78,18949.18,Source Verified,debt_consolidation
12300.0,60.0,163977.7,15.46,728.0,9.0,MORTGAGE,3.0,8.0,4.0,12.0,3.0,468.71,3.0,40414.99,773824.42,77070.3,Not Verified,debt_consolidation
14900.0,36.0,59383.9,17.5,669.0,0.0,MORTGAGE,1.0,6.0,5.0,2.0,11.0,68.95,2.0,12778.66,132353.09,13060.49,Source Verified,debt_consolidation
28000.0,60.0,79180.29,17.35,703.0,0.0,MORTGAGE,2.0,9.0,7.0,1.0,1.0,118.4,1.0,10532.75,276797.92,22898.81,Source Verified,debt_consolidation
20100.0,60.0,75706.47,8.88,684.0,5.0,MORTGAGE,1.0,2.0,6.0,11.0,11.0,72.66,11.0,20213.4,180766.69,18582.41,Not Verified,debt_consolidation
14900.0,36.0,60190.31,19.17,689.0,3.0,RENT,1.0,1.0,8.0,19.0,6.0,116.84,6.0,3679.17,36485.95,27490.46,Source Verified,debt_consolidation
16100.0,60.0,113056.04,12.27,698.0,10.0,MORTGAGE,4.0,3.0,6.0,4.0,28.0,161.03,14.0,27316.57,297426.57,49879.01,Not Verified,debt_consolidation
9600.0,36.0,41902.27,21.52,664.0,8.0,MORTGAGE,4.0,6.0,6.0,4.0,12.0,147.81,2.0,21269.88,217300.46,3380.08,Source Verified,debt_consolidation
16700.0,60.0,61619.76,26.39,665.0,3.0,MORTGAGE,1.0,7.0,6.0,4.0,11.0,150.24,5.0,16335.29,228319.61,19609.53,Not Verified,debt_consolidation
4400.0,36.0,20439.86,29.82,658.0,1.0,RENT,0.0,10.0,15.0,1.0,4.0,156.89,3.0,699.29,10537.45,14270.03,Not Verified,debt_consolidation
14800.0,36.0,86921.83,14.94,670.0,2.0,RENT,0.0,8.0,5.0,10.0,10.0,159.35,3.0,7369.44,50343.72,11523.06,Source Verified,debt_consolidation
5500.0,36.0,29980.9,25.4,738.0,10.0,OWN,0.0,3.0,4.0,22.0,20.0,187.52,20.0,2113.7,12758.01,11092.47,Not Verified,debt_consolidation
16400.0,60.0,115155.52,24.05,719.0,3.0,MORTGAGE,1.0,4.0,10.0,23.0,21.0,185.35,10.0,34414.31,531732.96,40165.28,Source Verified,debt_consolidation
13700.0,36.0,29556.19,24.26,681.0,8.0,RENT,0.0,4.0,5.0,17.0,3.0,37.41,3.0,3274.47,19173.06,11304.58,Not Verified,debt_consolidation
15900.0,36.0,62947.38,21.58,795.0,10.0,RENT,0.0,3.0,7.0,,58.0,215.71,14.0,4770.03,57674.13,24806.72,Source Verified,debt_consolidation
19400.0,60.0,85006.79,8.65,647.0,3.0,MORTGAGE,1.0,5.0,4.0,4.0,12.0,161.06,2.0,21732.58,192854.67,9076.2,Source Verified,debt_consolidation
24900.0,36.0,73638.27,24.18,681.0,3.0,MORTGAGE,0.0,7.0,6.0,13.0,8.0,130.83,8.0,3346.06,38538.75,16916.5,Source Verified,debt_consolidation
34800.0,36.0,500000.0,2.94,728.0,10.0,MORTGAGE,7.0,2.0,5.0,16.0,21.0,164.68,13.0,71335.49,632333.29,140933.62,Source Verified,debt_consolidation
17900.0,36.0,139308.66,15.05,682.0,4.0,MORTGAGE,,,,,,,,,,,Not Verified,debt_consolidation
12600.0,60.0,44357.19,38.81,667.0,2.0,RENT,0.0,8.0,12.0,14.0,21.0,126.6,5.0,2305.04,36985.59,6146.63,Not Verified,debt_consolidation
16100.0,36.0,75747.33,26.02,708.0,5.0,RENT,0.0,1.0,7.0,16.0,24.0,138.57,18.0,4760.17,47645.54,31148.66,Not Verified,debt_consolidation
35300.0,60.0,93016.29,7.5,687.0,10.0,MORTGAGE,2.0,3.0,5.0,0.0,11.0,347.12,11.0,19674.35,135559.07,13380.64,Not Verified,debt_consolidation
28100.0,60.0,60529.78,23.66,726.0,3.0,MORTGAGE,0.0,5.0,4.0,1.0,11.0,165.71,10.0,9917.89,315824.31,37554.43,Source Verified,debt_consolidation
21000.0,36.0,66911.65,25.84,658.0,0.0,RENT,4.0,6.0,3.0,4.0,13.0,122.02,4.0,12129.26,72066.28,21202.11,Not Verified,debt_consolidation
27900.0,36.0,68982.13,27.08,719.0,1.0,MORTGAGE,,,,,,,,,,,Not Verified,debt_consolidation
20100.0,36.0,84272.86,22.12,728.0,10.0,OWN,1.0,1.0,2.0,,16.0,317.2,16.0,1890.4,5344.96,3059.17,Not Verified,debt_consolidation
13100.0,36.0,59258.94,36.46,714.0,10.0,RENT,0.0,7.0,4.0,13.0,2.0,247.06,2.0,5942.69,53286.45,9643.96,Source Verified,debt_consolidation
5800.0,36.0,52875.64,25.8,665.0,0.0,MORTGAGE,1.0,4.0,2.0,2.0,36.0,45.31,2.0,31910.34,216407.11,905.38,Source Verified,debt_consolidation
25200.0,60.0,148567.77,28.85,716.0,5.0,MORTGAGE,,,,,,,,,,,Not Verified,debt_consolidation
26300.0,60.0,100221.84,16.11,711.0,6.0,MORTGAGE,7.0,4.0,11.0,5.0,4.0,237.7,2.0,17461.26,324478.22,51390.21,Not Verified,debt_consolidation
7600.0,36.0,43187.83,14.94,670.0,10.0,RENT,0.0,4.0,7.0,0.0,4.0,152.7,4.0,1803.41,18160.28,26167.25,Not Verified,debt_consolidation
31800.0,36.0,113947.92,20.49,668.0,9.0,MORTGAGE,4.0,13.0,4.0,1.0,14.0,183.59,1.0,26168.27,318429.46,25052.26,Not Verified,debt_consolidation
24700.0,60.0,66921.47,14.63,678.0,10.0,MORTGAGE,8.0,3.0,10.0,3.0,17.0,192.59,5.0,27109.38,363389.19,24192.79,Not Verified,debt_consolidation
15000.0,60.0,77722.62,34.14,655.0,5.0,MORTGAGE,3.0,12.0,10.0,6.0,7.0,128.38,2.0,6464.71,135834.97,23532.51,Source Verified,debt_consolidation
20500.0,36.0,122315.86,6.94,667.0,10.0,MORTGAGE,2.0,7.0,6.0,14.0,14.0,119.7,2.0,14999.18,141122.3,13097.22,Source Verified,debt_consolidation
4100.0,36.0,43723.72,10.1,703.0,3.0,MORTGAGE,1.0,6.0,4.0,0.0,6.0,116.45,6.0,800.27,8991.74,8038.79,Not Verified,debt_consolidation
15100.0,36.0,50984.16,22.45,780.0,10.0,MORTGAGE,4.0,6.0,3.0,,14.0,191.1,10.0,37061.75,268584.13,3951.56,Not Verified,debt_consolidation
12100.0,36.0,54516.62,4.59,679.0,2.0,RENT,0.0,1.0,3.0,,14.0,108.4,14.0,1151.01,8086.21,12909.91,Not Verified,debt_consolidation
10700.0,36.0,41164.92,25.05,736.0,3.0,OWN,2.0,6.0,4.0,7.0,5.0,113.86,5.0,6259.69,91188.64,22732.24,Not Verified,debt_consolidation
2000.0,36.0,55201.55,38.7,663.0,8.0,RENT,0.0,5.0,7.0,4.0,57.0,221.26,4.0,7741.0,104783.66,7022.07,Not Verified,debt_consolidation
6100.0,36.0,29919.03,14.94,691.0,2.0,RENT,0.0,5.0,2.0,15.0,7.0,51.1,7.0,1559.28,6190.15,11191.44,Source Verified,debt_consolidation
8500.0,36.0,81017.98,20.92,671.0,5.0,RENT,0.0,9.0,6.0,0.0,6.0,173.11,6.0,3412.56,74631.47,40338.52,Source Verified,debt_consolidation
11700.0,36.0,132958.17,12.68,772.0,10.0,MORTGAGE,5.0,7.0,4.0,10.0,77.0,196.48,2.0,43310.92,508005.62,24076.44,Source Verified,debt_consolidation
35000.0,36.0,247374.68,12.21,720.0,10.0,MORTGAGE,6.0,2.0,6.0,6.0,24.0,351.65,20.0,113586.82,1629097.8,14698.41,Not Verified,debt_consolidation
21700.0,60.0,56702.99,33.2,657.0,10.0,MORTGAGE,4.0,8.0,5.0,4.0,23.0,248.93,2.0,16518.76,193772.3,43303.13,Source Verified,debt_consolidation
11900.0,36.0,58714.07,14.55,674.0,0.0,MORTGAGE,1.0,5.0,3.0,4.0,114.0,109.12,3.0,19666.31,158028.29,402.57,Not Verified,debt_consolidation
12000.0,36.0,89429.54,15.68,658.0,10.0,RENT,3.0,5.0,12.0,0.0,17.0,125.13,5.0,1778.61,28330.04,11975.92,Source Verified,debt_consolidation
12900.0,36.0,82146.12,5.98,702.0,4.0,OWN,0.0,1.0,,13.0,51.0,,,,,8111.26,Not Verified,debt_consolidation
10700.0,36.0,47712.32,18.53,725.0,9.0,RENT,0.0,1.0,6.0,16.0,16.0,69.77,16.0,2786.63,27996.15,33292.86,Not Verified,debt_consolidation
9100.0,36.0,79674.35,3.61,683.0,6.0,RENT,0.0,3.0,8.0,,2.0,384.27,2.0,465.86,7530.75,38382.25,Source Verified,debt_consolidation
15900.0,36.0,94971.64,10.9,704.0,0.0,MORTGAGE,5.0,3.0,4.0,0.0,23.0,151.7,10.0,35815.24,250872.75,7350.52,Not Verified,debt_consolidation
15400.0,36.0,251501.62,14.21,666.0,7.0,OWN,2.0,4.0,13.0,5.0,13.0,183.06,13.0,27690.88,671096.59,37941.65,Not Verified,debt_consolidation
10100.0,60.0,50437.47,26.15,668.0,9.0,RENT,0.0,7.0,8.0,4.0,15.0,63.11,4.0,3482.68,37428.55,8247.65,Source Verified,debt_consolidation
3600.0,36.0,64357.0,3.84,670.0,2.0,OWN,1.0,4.0,2.0,1.0,19.0,24.92,3.0,905.23,3680.76,395.6,Source Verified,debt_consolidation
19000.0,36.0,87387.02,28.89,683.0,10.0,MORTGAGE,2.0,14.0,4.0,3.0,20.0,85.09,2.0,16488.37,208504.6,4038.1,Not Verified,debt_consolidation
9600.0,36.0,44320.23,14.11,663.0,10.0,MORTGAGE,0.0,5.0,6.0,0.0,9.0,59.37,9.0,1409.67,15227.92,13565.16,Not Verified,debt_consolidation
7100.0,36.0,84694.49,27.8,700.0,9.0,MORTGAGE,5.0,8.0,6.0,4.0,10.0,192.53,5.0,17276.2,254342.19,29381.54,Not Verified,debt_consolidation
15100.0,36.0,85466.0,13.55,683.0,4.0,RENT,0.0,0.0,4.0,0.0,61.0,165.87,44.0,14530.99,88230.73,15807.77,Source Verified,debt_consolidation
6200.0,36.0,59135.83,32.11,689.0,,RENT,0.0,10.0,7.0,4.0,4.0,153.52,1.0,6157.87,66117.95,22236.31,Source Verified,debt_consolidation
23500.0,60.0,65495.94,14.64,681.0,10.0,MORTGAGE,4.0,6.0,8.0,3.0,11.0,165.19,7.0,14353.56,236012.64,21398.68,Not Verified,debt_consolidation
18100.0,60.0,43802.95,25.03,686.0,5.0,MORTGAGE,0.0,4.0,6.0,2.0,21.0,299.81,6.0,4635.18,37080.83,8092.22,Not Verified,debt_consolidation
23900.0,60.0,149429.72,17.1,708.0,2.0,MORTGAGE,3.0,2.0,17.0,1.0,28.0,362.88,3.0,4262.91,74585.34,90782.21,Not Verified,debt_consolidation
6100.0,36.0,37959.23,9.37,666.0,3.0,RENT,0.0,8.0,6.0,16.0,2.0,62.13,2.0,716.89,6444.88,9267.72,Not Verified,debt_consolidation
7300.0,36.0,41860.39,13.65,767.0,,OWN,1.0,7.0,5.0,3.0,7.0,287.44,7.0,1162.46,16475.14,80107.71,Source Verified,debt_consolidation
16300.0,36.0,65970.74,13.88,685.0,1.0,MORTGAGE,4.0,2.0,4.0,3.0,16.0,298.69,3.0,8686.35,60091.21,12428.61,Not Verified,debt_consolidation
10400.0,60.0,39585.93,10.08,686.0,10.0,MORTGAGE,1.0,3.0,2.0,0.0,24.0,437.25,9.0,35418.01,144143.13,1972.27,Not Verified,debt_consolidation
19900.0,36.0,83105.94,21.54,702.0,7.0,RENT,0.0,3.0,5.0,4.0,6.0,155.94,6.0,5492.97,43924.91,44666.62,Not Verified,debt_consolidation
8900.0,36.0,181383.27,21.49,653.0,10.0,MORTGAGE,0.0,12.0,6.0,1.0,2.0,191.16,0.0,4921.94,104496.16,57863.53,Not Verified,debt_consolidation
24300.0,60.0,107101.81,10.2,688.0,0.0,MORTGAGE,4.0,1.0,2.0,,40.0,322.77,19.0,55683.7,274330.83,18650.93,Source Verified,debt_consolidation
30700.0,36.0,64766.22,33.65,698.0,10.0,OWN,0.0,4.0,8.0,1.0,7.0,200.5,1.0,4710.95,69858.51,25293.84,Not Verified,debt_consolidation
14600.0,36.0,39243.15,13.83,695.0,6.0,RENT,0.0,4.0,8.0,1.0,8.0,95.69,1.0,1272.02,12615.38,7263.34,Source Verified,debt_consolidation
2200.0,36.0,53424.45,5.4,776.0,3.0,RENT,0.0,3.0,2.0,11.0,13.0,114.66,8.0,2727.03,11013.56,24845.75,Not Verified,debt_consolidation
8500.0,36.0,39232.3,35.65,677.0,10.0,RENT,3.0,10.0,8.0,1.0,13.0,150.81,7.0,2436.76,39291.05,10968.53,Not Verified,debt_consolidation
12000.0,60.0,106328.11,26.48,669.0,3.0,MORTGAGE,2.0,6.0,3.0,3.0,8.0,108.73,3.0,28096.21,362706.22,6843.54,Not Verified,debt_consolidation
2400.0,36.0,79924.02,12.5,648.0,1.0,RENT,0.0,6.0,5.0,4.0,4.0,68.79,4.0,8221.4,71058.82,20149.66,Source Verified,debt_consolidation
19300.0,60.0,129286.85,13.86,686.0,2.0,RENT,0.0,6.0,6.0,3.0,35.0,314.62,6.0,11248.48,114580.22,13182.28,Source Verified,debt_consolidation
34600.0,60.0,91888.83,35.28,680.0,10.0,MORTGAGE,5.0,7.0,10.0,2.0,45.0,164.83,6.0,18900.67,320589.2,9509.64,Not Verified,debt_consolidation
8900.0,36.0,65930.49,14.24,689.0,5.0,MORTGAGE,2.0,4.0,3.0,4.0,68.0,87.5,4.0,52678.06,366005.49,7933.1,Not Verified,debt_consolidation
