loan_amnt,term,annual_inc,dti,fico_range_low,emp_length,home_ownership,mort_acc,acc_open_past_24mths,num_actv_rev_tl,mths_since_recent_inq,mths_since_recent_bc,mo_sin_old_rev_tl_op,mo_sin_rcnt_tl,avg_cur_bal,tot_cur_bal,total_bc_limit,verification_status,purpose
12500.0,36.0,35717.89,32.0,660.0,1.0,OWN,0.0,8.0,4.0,2.0,0.0,91.0,1.0,1278.79,14930.69,4537.81,Source Verified,debt_consolidation
12600.0,60.0,18339.73,39.94,692.0,3.0,OWN,0.0,10.0,14.0,2.0,9.0,82.0,4.0,35657.96,260142.23,9550.7,Verified,home_improvement
23800.0,60.0,61915.12,33.61,669.0,9.0,RENT,0.0,12.0,9.0,1.0,0.0,115.0,2.0,9831.78,63207.12,5313.09,Verified,credit_card
22500.0,60.0,44444.8,13.55,692.0,6.0,RENT,1.0,14.0,6.0,0.0,4.0,43.0,1.0,4122.81,26132.18,6401.81,Source Verified,small_business
23100.0,60.0,53244.92,28.41,647.0,2.0,RENT,0.0,0.0,11.0,5.0,19.0,71.0,3.0,9994.17,100674.69,4702.32,Source Verified,debt_consolidation
10100.0,60.0,26458.13,21.8,669.0,2.0,MORTGAGE,1.0,10.0,7.0,0.0,9.0,85.0,7.0,1294.72,8818.6,9858.16,Source Verified,debt_consolidation
14600.0,60.0,31724.34,21.21,657.0,4.0,RENT,0.0,10.0,6.0,0.0,0.0,24.0,0.0,3679.27,25200.47,3996.1,Not Verified,debt_consolidation
17700.0,60.0,43156.95,30.58,674.0,0.0,RENT,0.0,9.0,14.0,0.0,0.0,82.0,0.0,8956.24,45282.29,6950.93,Not Verified,home_improvement
14400.0,60.0,42897.69,31.61,681.0,2.0,RENT,0.0,2.0,6.0,0.0,4.0,170.0,2.0,1075.52,9636.36,24244.68,Verified,small_business
15100.0,60.0,35600.54,37.69,621.0,4.0,OWN,0.0,6.0,6.0,5.0,6.0,69.0,5.0,842.81,5197.39,67918.78,Not Verified,credit_card
10000.0,60.0,18524.26,19.08,614.0,0.0,RENT,0.0,13.0,15.0,2.0,5.0,22.0,2.0,5760.77,50321.19,3343.29,Not Verified,small_business
12400.0,36.0,32437.12,30.12,625.0,10.0,OWN,1.0,9.0,6.0,7.0,2.0,82.0,1.0,4054.06,44345.25,7677.41,Source Verified,small_business
14200.0,36.0,32077.02,43.04,684.0,1.0,MORTGAGE,1.0,6.0,9.0,1.0,2.0,74.0,1.0,405.18,2280.91,449.07,Not Verified,debt_consolidation
13500.0,60.0,28888.23,28.3,669.0,2.0,RENT,0.0,14.0,3.0,0.0,0.0,96.0,3.0,3633.5,39800.62,1300.06,Not Verified,other
16800.0,60.0,45906.0,26.13,683.0,7.0,RENT,1.0,6.0,4.0,0.0,19.0,91.0,4.0,12245.98,51964.08,13080.54,Source Verified,small_business
17500.0,60.0,55396.61,29.25,630.0,5.0,MORTGAGE,0.0,10.0,12.0,0.0,17.0,97.0,1.0,1541.95,6659.33,1606.9,Source Verified,small_business
16200.0,60.0,28948.18,30.56,658.0,3.0,OWN,1.0,7.0,14.0,0.0,3.0,12.0,6.0,962.08,9945.11,3873.68,Verified,debt_consolidation
7900.0,60.0,22228.12,44.1,669.0,2.0,OWN,0.0,5.0,12.0,1.0,0.0,111.0,6.0,2774.89,13689.06,8487.02,Source Verified,small_business
13800.0,36.0,34355.12,31.74,610.0,7.0,MORTGAGE,1.0,14.0,6.0,0.0,0.0,101.0,0.0,2691.24,19986.74,13670.56,Source Verified,other
19700.0,60.0,47055.06,18.49,643.0,7.0,RENT,0.0,4.0,12.0,3.0,5.0,81.0,6.0,2554.69,16215.2,8093.03,Not Verified,debt_consolidation
20400.0,60.0,55423.44,29.3,664.0,6.0,MORTGAGE,0.0,6.0,13.0,4.0,21.0,22.0,9.0,13710.01,145645.51,20634.57,Not Verified,debt_consolidation
28400.0,36.0,72688.39,7.82,662.0,2.0,OWN,0.0,8.0,5.0,5.0,7.0,121.0,6.0,1032.57,6634.77,26909.67,Source Verified,other
13200.0,60.0,38519.6,23.97,634.0,3.0,RENT,0.0,11.0,10.0,2.0,17.0,37.0,5.0,9467.25,108688.96,3943.39,Source Verified,small_business
8000.0,60.0,24554.33,22.64,649.0,9.0,RENT,0.0,6.0,13.0,1.0,0.0,138.0,4.0,4132.0,45232.26,8222.86,Not Verified,other
22500.0,36.0,58465.01,16.91,675.0,0.0,MORTGAGE,0.0,7.0,14.0,3.0,0.0,108.0,4.0,4823.7,22690.29,1208.68,Source Verified,small_business
16600.0,60.0,42477.97,37.34,670.0,4.0,RENT,0.0,12.0,14.0,0.0,17.0,105.0,0.0,2426.24,10781.86,3962.24,Verified,credit_card
17500.0,60.0,47030.8,34.39,676.0,6.0,RENT,0.0,14.0,5.0,2.0,1.0,173.0,4.0,1787.38,12613.21,6460.95,Verified,other
17200.0,60.0,39024.6,37.01,667.0,0.0,RENT,0.0,9.0,6.0,8.0,0.0,122.0,0.0,373.66,4048.46,8021.46,Verified,small_business
6600.0,60.0,17699.84,34.74,652.0,3.0,RENT,0.0,13.0,8.0,0.0,20.0,12.0,0.0,8267.78,43353.72,9266.45,Not Verified,small_business
17900.0,60.0,51592.6,23.85,670.0,2.0,RENT,0.0,6.0,10.0,3.0,21.0,160.0,5.0,6606.91,42768.89,5822.84,Verified,small_business
11200.0,36.0,31503.81,44.82,650.0,8.0,MORTGAGE,0.0,8.0,12.0,0.0,4.0,43.0,0.0,2660.03,15544.33,4972.9,Not Verified,small_business
12000.0,36.0,25175.66,30.84,610.0,3.0,RENT,0.0,11.0,14.0,2.0,5.0,70.0,7.0,9656.93,109790.51,6973.45,Not Verified,debt_consolidation
25200.0,36.0,50241.39,16.45,663.0,1.0,RENT,1.0,5.0,14.0,3.0,12.0,92.0,3.0,5308.02,27154.94,2528.03,Not Verified,debt_consolidation
16900.0,60.0,44640.04,25.99,615.0,7.0,OWN,0.0,10.0,9.0,2.0,18.0,84.0,3.0,2616.19,29491.65,5160.9,Verified,debt_consolidation
23800.0,60.0,58135.51,20.11,622.0,3.0,OWN,0.0,10.0,10.0,3.0,7.0,106.0,3.0,8855.4,40158.47,3276.44,Source Verified,other
14800.0,36.0,43950.52,33.01,641.0,3.0,RENT,0.0,6.0,4.0,2.0,0.0,95.0,8.0,3780.08,33135.12,6691.9,Verified,debt_consolidation
4300.0,60.0,23996.82,16.45,677.0,0.0,MORTGAGE,0.0,9.0,9.0,8.0,4.0,96.0,6.0,1401.04,9840.86,3442.83,Source Verified,small_business
34400.0,60.0,73112.39,28.3,650.0,10.0,RENT,0.0,11.0,12.0,0.0,13.0,54.0,6.0,2498.37,20601.86,4948.1,Source Verified,debt_consolidation
24400.0,36.0,67036.2,27.07,717.0,3.0,RENT,1.0,9.0,12.0,9.0,0.0,82.0,9.0,1051.14,5422.14,6546.95,Verified,other
11400.0,60.0,32076.35,25.57,677.0,5.0,RENT,1.0,5.0,5.0,4.0,0.0,84.0,0.0,1297.46,9884.76,3542.81,Source Verified,other
18100.0,60.0,53730.98,32.19,658.0,3.0,OWN,0.0,8.0,8.0,6.0,7.0,135.0,3.0,4110.23,18151.08,11864.97,Not Verified,debt_consolidation
21900.0,60.0,50059.68,18.27,610.0,6.0,RENT,0.0,7.0,10.0,2.0,0.0,52.0,5.0,797.55,6233.08,2733.37,Source Verified,debt_consolidation
10800.0,60.0,17618.2,12.13,678.0,9.0,OWN,0.0,11.0,4.0,1.0,1.0,98.0,2.0,6821.25,47948.83,17181.66,Verified,other
19900.0,60.0,47483.65,25.21,670.0,5.0,MORTGAGE,0.0,10.0,11.0,1.0,0.0,102.0,0.0,1717.23,19999.99,10119.13,Not Verified,debt_consolidation
16800.0,36.0,45950.58,43.68,669.0,3.0,MORTGAGE,0.0,14.0,5.0,0.0,9.0,69.0,0.0,3808.4,42082.64,5155.93,Source Verified,small_business
13300.0,36.0,25241.64,9.79,659.0,0.0,OWN,0.0,8.0,7.0,0.0,0.0,45.0,6.0,11447.79,107721.25,9286.97,Source Verified,credit_card
19600.0,36.0,49404.28,21.23,647.0,2.0,RENT,0.0,7.0,6.0,0.0,12.0,63.0,6.0,854.52,5637.3,12898.86,Source Verified,small_business
16100.0,60.0,47836.03,43.81,669.0,7.0,RENT,1.0,9.0,12.0,5.0,2.0,17.0,8.0,1247.41,10172.26,4359.6,Not Verified,debt_consolidation
14000.0,60.0,35325.87,34.18,630.0,2.0,RENT,0.0,10.0,11.0,3.0,2.0,15.0,3.0,4020.5,42113.27,2306.45,Source Verified,small_business
6400.0,36.0,16809.93,36.63,622.0,7.0,RENT,0.0,7.0,6.0,1.0,10.0,21.0,10.0,1439.73,12230.64,30940.66,Not Verified,debt_consolidation
24400.0,60.0,71492.42,36.19,686.0,10.0,RENT,0.0,7.0,12.0,1.0,7.0,118.0,0.0,3436.35,30301.95,23097.42,Source Verified,debt_consolidation
16900.0,36.0,41106.36,22.96,639.0,2.0,RENT,0.0,5.0,17.0,2.0,3.0,27.0,0.0,53206.0,266982.28,20645.31,Verified,credit_card
22800.0,60.0,60325.6,26.7,641.0,4.0,MORTGAGE,1.0,11.0,15.0,0.0,8.0,149.0,4.0,3289.09,24648.86,7902.86,Source Verified,small_business
15500.0,60.0,37408.66,10.57,666.0,2.0,RENT,0.0,10.0,12.0,3.0,1.0,98.0,0.0,5626.9,48976.47,9337.45,Verified,small_business
27100.0,60.0,68049.61,15.99,705.0,0.0,RENT,0.0,3.0,8.0,4.0,2.0,28.0,4.0,1147.46,7573.34,7994.57,Verified,other
17700.0,60.0,40771.07,10.13,708.0,0.0,RENT,0.0,7.0,9.0,5.0,3.0,95.0,7.0,3034.61,32731.89,2358.73,Source Verified,credit_card
10000.0,36.0,30736.08,19.65,679.0,3.0,RENT,0.0,12.0,12.0,0.0,0.0,129.0,3.0,6361.48,31877.57,16795.55,Not Verified,debt_consolidation
13500.0,60.0,30377.26,39.8,610.0,1.0,MORTGAGE,0.0,12.0,11.0,3.0,19.0,207.0,1.0,1746.68,13096.24,7587.03,Not Verified,small_business
20500.0,60.0,50269.99,24.43,692.0,2.0,RENT,0.0,7.0,9.0,5.0,15.0,37.0,1.0,16399.37,153936.45,5951.38,Not Verified,debt_consolidation
37000.0,36.0,93407.57,36.95,703.0,6.0,RENT,0.0,3.0,14.0,5.0,12.0,65.0,0.0,4245.14,38554.0,2755.48,Verified,credit_card
15200.0,60.0,33972.42,27.27,659.0,3.0,RENT,0.0,13.0,10.0,0.0,22.0,55.0,0.0,7220.87,45948.82,20921.31,Not Verified,debt_consolidation
17000.0,60.0,44984.67,35.06,676.0,1.0,OWN,2.0,2.0,6.0,2.0,9.0,40.0,3.0,4013.42,19478.76,6517.76,Not Verified,debt_consolidation
20800.0,36.0,52170.02,15.94,626.0,0.0,RENT,0.0,8.0,4.0,5.0,10.0,129.0,1.0,811.54,4186.3,2608.79,Source Verified,small_business
12800.0,60.0,28428.6,20.75,636.0,6.0,RENT,0.0,5.0,11.0,1.0,0.0,126.0,6.0,1484.24,9571.51,9389.81,Not Verified,credit_card
17900.0,60.0,48065.33,27.31,652.0,3.0,MORTGAGE,0.0,12.0,14.0,2.0,8.0,155.0,6.0,1600.58,14676.6,2842.67,Source Verified,credit_card
30800.0,36.0,77452.9,34.16,654.0,10.0,OWN,1.0,12.0,9.0,8.0,0.0,143.0,7.0,3186.68,14990.51,2889.2,Not Verified,debt_consolidation
16900.0,60.0,40365.35,31.95,653.0,7.0,RENT,0.0,5.0,10.0,2.0,3.0,139.0,0.0,6011.52,52034.39,8756.17,Verified,credit_card
9800.0,60.0,26679.23,38.88,666.0,8.0,RENT,0.0,12.0,5.0,0.0,12.0,52.0,0.0,1099.71,8785.18,4675.65,Not Verified,credit_card
14800.0,36.0,31998.16,36.43,651.0,4.0,RENT,0.0,8.0,12.0,0.0,0.0,12.0,0.0,1308.8,5464.86,35643.72,Source Verified,debt_consolidation
11400.0,36.0,36197.05,28.61,694.0,10.0,RENT,1.0,13.0,5.0,0.0,7.0,140.0,1.0,656.4,3218.38,3900.31,Verified,small_business
11800.0,60.0,29833.96,34.1,610.0,5.0,RENT,0.0,7.0,10.0,1.0,8.0,55.0,0.0,4315.1,51314.76,17352.16,Not Verified,debt_consolidation
11000.0,36.0,35387.51,31.1,693.0,2.0,OWN,0.0,4.0,10.0,0.0,0.0,89.0,6.0,8035.99,93969.52,4047.8,Verified,small_business
18600.0,60.0,48204.83,20.24,685.0,2.0,RENT,1.0,14.0,9.0,0.0,0.0,71.0,5.0,3845.01,28914.04,2203.33,Not Verified,credit_card
7000.0,36.0,20122.0,36.19,656.0,0.0,RENT,0.0,7.0,11.0,0.0,12.0,124.0,4.0,2785.43,30092.66,6056.17,Not Verified,credit_card
14600.0,36.0,37743.12,30.89,648.0,2.0,RENT,0.0,7.0,11.0,0.0,2.0,46.0,0.0,539.28,2704.37,13773.67,Source Verified,debt_consolidation
17500.0,60.0,48842.0,30.6,675.0,4.0,RENT,0.0,10.0,12.0,4.0,12.0,12.0,7.0,4373.98,24120.05,12228.17,Source Verified,debt_consolidation
21000.0,36.0,53547.52,21.55,642.0,5.0,OWN,0.0,7.0,15.0,1.0,0.0,81.0,0.0,3141.57,28033.93,2884.62,Verified,other
14000.0,36.0,29989.97,25.0,673.0,0.0,RENT,1.0,11.0,9.0,0.0,0.0,111.0,7.0,1437.28,6299.47,2770.66,Source Verified,debt_consolidation
15700.0,60.0,34576.47,37.8,661.0,2.0,OWN,0.0,11.0,2.0,2.0,3.0,87.0,4.0,3408.05,16850.52,3422.69,Source Verified,small_business
17900.0,60.0,50368.78,29.18,631.0,1.0,RENT,0.0,8.0,9.0,2.0,4.0,55.0,6.0,1160.06,12597.75,3894.87,Source Verified,small_business
13800.0,36.0,33245.99,31.09,697.0,7.0,RENT,0.0,14.0,7.0,0.0,10.0,72.0,3.0,1701.49,15822.65,5454.91,Verified,small_business
31000.0,36.0,76171.45,28.93,678.0,2.0,OWN,0.0,16.0,3.0,0.0,0.0,110.0,5.0,1791.5,19535.16,5799.14,Verified,credit_card
18400.0,60.0,46106.51,31.09,664.0,1.0,RENT,0.0,1.0,7.0,0.0,11.0,68.0,2.0,1425.71,13617.46,25216.49,Not Verified,debt_consolidation
10000.0,60.0,35896.76,11.73,705.0,5.0,RENT,0.0,11.0,14.0,1.0,8.0,60.0,0.0,1159.56,11106.74,6435.41,Source Verified,credit_card
6400.0,60.0,19992.81,42.91,696.0,4.0,MORTGAGE,0.0,6.0,12.0,3.0,3.0,227.0,2.0,1182.38,13364.12,2174.02,Verified,small_business
11500.0,60.0,29444.9,30.18,650.0,2.0,OWN,1.0,3.0,7.0,4.0,1.0,52.0,2.0,3595.24,29356.65,5416.47,Not Verified,debt_consolidation
11100.0,60.0,29405.62,23.62,660.0,1.0,RENT,0.0,7.0,13.0,0.0,6.0,115.0,1.0,3167.64,21847.48,4765.61,Not Verified,other
12300.0,36.0,29129.85,20.81,661.0,0.0,RENT,2.0,11.0,12.0,3.0,10.0,102.0,4.0,1194.42,5212.93,1867.26,Not Verified,small_business
16000.0,60.0,38434.15,22.68,672.0,6.0,MORTGAGE,1.0,6.0,7.0,5.0,16.0,98.0,5.0,1183.2,12833.73,13514.26,Source Verified,debt_consolidation
18100.0,60.0,44594.93,23.33,680.0,2.0,RENT,0.0,2.0,10.0,3.0,2.0,83.0,7.0,1590.15,7981.14,2571.96,Verified,small_business
5300.0,36.0,15874.19,22.99,666.0,1.0,RENT,0.0,13.0,5.0,4.0,5.0,13.0,0.0,2219.24,10211.03,5235.61,Verified,home_improvement
20300.0,36.0,44511.79,8.99,660.0,5.0,MORTGAGE,0.0,8.0,6.0,5.0,23.0,25.0,3.0,3048.69,12997.37,12338.37,Not Verified,debt_consolidation
28400.0,60.0,79136.6,27.35,618.0,2.0,OWN,2.0,10.0,14.0,1.0,6.0,31.0,7.0,1671.33,10696.39,16197.7,Source Verified,home_improvement
12400.0,60.0,32058.68,23.99,647.0,9.0,RENT,0.0,9.0,8.0,1.0,0.0,67.0,7.0,3057.05,36558.79,3722.82,Source Verified,small_business
19100.0,60.0,52627.29,36.37,644.0,6.0,OWN,0.0,4.0,12.0,3.0,0.0,29.0,7.0,2369.65,16084.98,8371.65,Not Verified,debt_consolidation
15100.0,60.0,40947.09,34.75,651.0,0.0,RENT,0.0,6.0,11.0,1.0,0.0,72.0,0.0,814.72,8974.66,9116.55,Verified,home_improvement
15800.0,36.0,32188.16,23.29,635.0,2.0,OWN,0.0,9.0,7.0,3.0,6.0,113.0,6.0,4938.07,26786.55,1993.47,Not Verified,small_business
16900.0,60.0,52087.86,33.24,645.0,7.0,RENT,0.0,9.0,13.0,2.0,9.0,12.0,6.0,3029.48,24717.09,6979.92,Verified,credit_card
16600.0,60.0,46313.15,38.95,625.0,1.0,RENT,0.0,10.0,9.0,1.0,10.0,118.0,3.0,2893.05,32814.02,6889.12,Not Verified,debt_consolidation
23400.0,60.0,61879.39,26.89,656.0,0.0,RENT,0.0,10.0,10.0,1.0,8.0,76.0,5.0,1157.04,6785.48,4624.82,Source Verified,credit_card
12900.0,36.0,43074.57,30.34,622.0,10.0,RENT,1.0,2.0,14.0,3.0,16.0,94.0,4.0,2823.41,25376.56,2692.98,Source Verified,other
15200.0,60.0,41236.93,25.42,701.0,5.0,RENT,0.0,8.0,7.0,1.0,16.0,101.0,8.0,6582.43,74003.05,10383.38,Source Verified,debt_consolidation
17600.0,60.0,39029.39,25.84,645.0,4.0,OWN,1.0,13.0,9.0,4.0,4.0,151.0,5.0,461.59,3959.28,23627.87,Verified,other
25400.0,60.0,63484.99,19.78,695.0,4.0,OWN,0.0,7.0,12.0,4.0,0.0,79.0,0.0,587.75,5413.54,899.43,Not Verified,other
9800.0,36.0,30080.19,30.16,652.0,9.0,OWN,0.0,2.0,2.0,0.0,13.0,62.0,6.0,362.78,2391.41,3745.3,Source Verified,debt_consolidation
20600.0,60.0,47099.49,29.44,658.0,10.0,OWN,0.0,11.0,7.0,4.0,7.0,99.0,6.0,2439.39,12632.7,6349.52,Source Verified,small_business
9600.0,60.0,29960.22,38.56,697.0,2.0,MORTGAGE,0.0,19.0,6.0,0.0,3.0,130.0,1.0,3768.92,39936.01,1719.77,Verified,credit_card
17900.0,36.0,43212.86,35.45,651.0,3.0,MORTGAGE,0.0,11.0,13.0,2.0,0.0,80.0,2.0,2388.73,12859.76,7966.21,Not Verified,debt_consolidation
12200.0,36.0,32884.87,32.85,707.0,4.0,RENT,0.0,9.0,6.0,2.0,6.0,71.0,4.0,2031.1,20560.84,9525.72,Not Verified,other
17000.0,36.0,43360.23,35.05,635.0,0.0,RENT,0.0,12.0,8.0,2.0,0.0,120.0,3.0,8418.37,85006.9,15700.05,Not Verified,debt_consolidation
22500.0,60.0,45126.8,36.17,669.0,2.0,OWN,0.0,6.0,9.0,2.0,2.0,99.0,4.0,3616.41,33403.59,1614.33,Verified,small_business
20800.0,60.0,58135.92,21.77,673.0,2.0,OWN,1.0,13.0,9.0,0.0,0.0,153.0,0.0,1876.43,21538.93,7170.87,Verified,small_business
13800.0,36.0,31282.52,46.67,659.0,0.0,RENT,0.0,11.0,8.0,3.0,9.0,66.0,7.0,3402.77,22879.45,12876.59,Source Verified,debt_consolidation
22400.0,60.0,54515.08,31.78,640.0,0.0,RENT,0.0,8.0,7.0,2.0,0.0,59.0,3.0,810.59,5664.5,11265.28,Verified,small_business
20900.0,60.0,44537.1,26.78,696.0,7.0,RENT,0.0,14.0,13.0,1.0,3.0,58.0,1.0,2125.62,10646.56,3495.5,Source Verified,debt_consolidation
16900.0,36.0,40459.93,28.42,645.0,6.0,RENT,0.0,7.0,12.0,1.0,2.0,158.0,6.0,1350.41,12589.93,11448.88,Verified,debt_consolidation
20000.0,60.0,50610.24,32.8,658.0,6.0,RENT,0.0,4.0,14.0,1.0,7.0,181.0,3.0,2515.8,17900.69,1155.09,Verified,debt_consolidation
20500.0,60.0,55333.62,39.69,615.0,2.0,RENT,1.0,11.0,10.0,3.0,7.0,43.0,0.0,17328.96,158615.02,2693.9,Source Verified,debt_consolidation
18800.0,60.0,43038.02,31.97,654.0,2.0,OWN,0.0,10.0,12.0,0.0,0.0,37.0,4.0,551.84,3009.73,7758.53,Not Verified,small_business
40000.0,60.0,92868.85,46.38,610.0,0.0,RENT,0.0,13.0,8.0,0.0,13.0,142.0,0.0,718.4,3813.55,11857.21,Source Verified,debt_consolidation
13400.0,60.0,40280.39,24.77,689.0,10.0,OWN,0.0,6.0,11.0,1.0,3.0,12.0,0.0,2316.14,27548.75,2242.0,Verified,debt_consolidation
28400.0,60.0,76797.79,41.8,672.0,3.0,RENT,2.0,2.0,14.0,0.0,7.0,117.0,9.0,3144.21,31731.95,5716.83,Source Verified,home_improvement
13500.0,36.0,37585.7,18.06,695.0,6.0,RENT,0.0,14.0,4.0,6.0,17.0,121.0,0.0,5229.53,30773.54,3408.1,Not Verified,small_business
12400.0,60.0,29042.5,27.14,654.0,1.0,RENT,0.0,5.0,7.0,0.0,0.0,96.0,0.0,1085.24,8353.34,5036.2,Not Verified,small_business
13100.0,60.0,35995.12,44.76,686.0,0.0,RENT,1.0,16.0,10.0,2.0,0.0,74.0,1.0,1813.85,14180.01,3460.04,Not Verified,home_improvement
21500.0,60.0,57872.31,8.87,697.0,2.0,RENT,0.0,8.0,10.0,7.0,0.0,94.0,2.0,14217.06,102598.86,6799.82,Source Verified,debt_consolidation
31700.0,60.0,87111.68,16.29,628.0,7.0,RENT,0.0,7.0,11.0,0.0,5.0,69.0,2.0,6137.69,66060.05,6901.0,Source Verified,debt_consolidation
13200.0,60.0,32752.79,39.81,640.0,6.0,RENT,1.0,10.0,7.0,1.0,0.0,87.0,0.0,919.8,6819.33,4384.7,Not Verified,small_business
25000.0,36.0,55151.99,37.6,633.0,6.0,RENT,0.0,5.0,13.0,0.0,9.0,94.0,1.0,4747.04,42566.59,9076.45,Verified,debt_consolidation
8800.0,60.0,26125.54,9.23,678.0,0.0,MORTGAGE,0.0,9.0,6.0,1.0,10.0,78.0,0.0,1156.21,6230.82,4997.3,Source Verified,other
24600.0,36.0,66493.12,39.75,686.0,2.0,RENT,1.0,4.0,8.0,1.0,0.0,127.0,0.0,1760.12,13595.46,6967.06,Not Verified,small_business
25800.0,60.0,68249.72,16.36,671.0,8.0,RENT,1.0,0.0,7.0,2.0,7.0,63.0,0.0,14817.87,151105.19,2590.11,Not Verified,small_business
17900.0,60.0,41253.0,38.6,626.0,4.0,RENT,0.0,4.0,10.0,1.0,1.0,87.0,0.0,5231.58,25008.66,5747.63,Verified,small_business
20500.0,60.0,58604.32,27.83,653.0,4.0,RENT,0.0,11.0,12.0,0.0,15.0,40.0,3.0,3683.23,25563.74,5952.5,Not Verified,debt_consolidation
16600.0,60.0,42439.68,35.7,649.0,3.0,RENT,0.0,0.0,9.0,3.0,1.0,14.0,5.0,1876.54,21356.15,6397.49,Not Verified,debt_consolidation
14400.0,60.0,35271.91,20.4,623.0,3.0,RENT,0.0,7.0,14.0,8.0,0.0,14.0,3.0,930.99,6880.39,5352.6,Source Verified,small_business
22100.0,60.0,46842.88,45.51,688.0,8.0,MORTGAGE,0.0,10.0,13.0,0.0,1.0,59.0,2.0,1209.71,10615.08,6377.0,Not Verified,credit_card
11700.0,36.0,33452.69,29.57,714.0,0.0,OWN,0.0,11.0,16.0,6.0,3.0,28.0,9.0,665.45,5903.45,2141.11,Not Verified,other
25000.0,60.0,51600.73,20.28,703.0,3.0,MORTGAGE,0.0,9.0,16.0,0.0,0.0,12.0,1.0,3275.37,27938.81,10151.26,Not Verified,home_improvement
27100.0,36.0,79258.8,14.78,638.0,0.0,RENT,0.0,7.0,12.0,1.0,5.0,153.0,0.0,1999.6,14104.82,4403.46,Source Verified,debt_consolidation
13200.0,60.0,38501.5,31.09,689.0,5.0,MORTGAGE,0.0,13.0,8.0,0.0,10.0,84.0,0.0,5825.47,68097.85,972.03,Not Verified,debt_consolidation
16500.0,36.0,41835.59,29.04,610.0,0.0,RENT,1.0,3.0,5.0,5.0,9.0,81.0,3.0,470.49,2906.27,6883.01,Source Verified,small_business
20500.0,60.0,55419.32,21.18,621.0,3.0,RENT,0.0,6.0,4.0,5.0,0.0,113.0,2.0,4983.07,39715.3,5552.72,Source Verified,small_business
18300.0,60.0,44433.62,37.63,671.0,5.0,RENT,0.0,5.0,6.0,0.0,16.0,50.0,5.0,11359.17,69329.87,6414.05,Source Verified,other
10600.0,36.0,28174.68,15.88,633.0,0.0,RENT,1.0,11.0,11.0,5.0,10.0,12.0,11.0,1461.81,16309.31,731.45,Verified,small_business
11800.0,60.0,24573.27,45.62,647.0,6.0,MORTGAGE,0.0,11.0,14.0,4.0,2.0,33.0,1.0,5610.4,42837.59,8974.73,Verified,debt_consolidation
10500.0,36.0,31295.45,22.28,704.0,1.0,RENT,0.0,12.0,4.0,4.0,11.0,21.0,6.0,445.68,4047.18,42321.56,Source Verified,other
16500.0,60.0,49358.57,30.76,650.0,4.0,RENT,0.0,7.0,12.0,4.0,4.0,117.0,0.0,597.86,5303.81,3243.43,Verified,small_business
16300.0,60.0,45507.67,38.16,673.0,0.0,RENT,0.0,8.0,9.0,5.0,4.0,18.0,3.0,7934.12,75365.24,3030.19,Source Verified,debt_consolidation
5000.0,36.0,15933.13,21.62,650.0,1.0,MORTGAGE,0.0,5.0,12.0,1.0,0.0,99.0,2.0,1794.15,13273.44,1399.34,Not Verified,debt_consolidation
12400.0,60.0,36733.68,24.89,673.0,6.0,MORTGAGE,1.0,11.0,16.0,4.0,18.0,66.0,2.0,1949.41,19641.14,6810.88,Verified,small_business
12400.0,60.0,30344.72,40.11,681.0,9.0,MORTGAGE,1.0,8.0,6.0,2.0,9.0,51.0,2.0,1926.29,17076.42,11857.19,Verified,other
19000.0,60.0,56551.83,20.3,649.0,5.0,OWN,0.0,12.0,10.0,3.0,6.0,48.0,1.0,5534.57,36461.8,6936.0,Not Verified,home_improvement
22200.0,60.0,55822.38,18.59,632.0,3.0,RENT,0.0,13.0,9.0,0.0,3.0,95.0,4.0,1680.52,8859.87,2103.25,Source Verified,other
13500.0,36.0,28110.61,27.3,673.0,3.0,RENT,0.0,8.0,8.0,2.0,10.0,42.0,0.0,1645.98,10248.42,9234.14,Not Verified,small_business
31300.0,60.0,70086.86,30.22,622.0,4.0,OWN,0.0,12.0,8.0,2.0,4.0,126.0,4.0,2792.63,14297.46,1897.61,Source Verified,credit_card
19600.0,60.0,53243.93,43.01,684.0,1.0,MORTGAGE,0.0,7.0,11.0,0.0,13.0,39.0,1.0,10453.86,109327.18,9018.81,Source Verified,debt_consolidation
6700.0,60.0,24465.75,40.37,664.0,0.0,RENT,0.0,6.0,9.0,3.0,1.0,95.0,0.0,3100.25,28565.22,7578.58,Not Verified,debt_consolidation
29100.0,36.0,72150.28,39.98,675.0,1.0,RENT,0.0,9.0,10.0,1.0,0.0,12.0,0.0,2840.5,27621.27,2527.96,Source Verified,debt_consolidation
25900.0,60.0,69771.3,36.25,611.0,9.0,RENT,0.0,9.0,13.0,4.0,0.0,56.0,1.0,1134.89,12108.3,6848.55,Not Verified,other
11500.0,60.0,24471.27,38.04,697.0,6.0,RENT,0.0,4.0,15.0,4.0,12.0,61.0,1.0,1584.28,15942.53,9641.16,Source Verified,debt_consolidation
8000.0,60.0,22517.0,18.35,643.0,8.0,OWN,0.0,6.0,9.0,0.0,6.0,142.0,0.0,1858.13,7615.09,3827.03,Verified,credit_card
26000.0,60.0,68507.15,29.95,644.0,8.0,MORTGAGE,0.0,6.0,5.0,2.0,8.0,35.0,1.0,6934.22,33966.36,3397.44,Source Verified,debt_consolidation
20900.0,36.0,48604.11,50.0,610.0,9.0,RENT,0.0,16.0,10.0,0.0,0.0,151.0,0.0,2099.56,11595.28,4527.61,Source Verified,other
