loan_amnt,term,annual_inc,dti,fico_range_low,emp_length,home_ownership,mort_acc,acc_open_past_24mths,num_actv_rev_tl,mths_since_recent_inq,mths_since_recent_bc,mo_sin_old_rev_tl_op,mo_sin_rcnt_tl,avg_cur_bal,tot_cur_bal,total_bc_limit,verification_status,purpose
24000.0,60.0,84000.0,14.59,665.0,10.0,OWN,5.0,4.0,5.0,12.0,7.0,150.0,7.0,3526.0,31731.0,1500.0,Not Verified,debt_consolidation
11900.0,60.0,80000.0,25.5,660.0,8.0,MORTGAGE,3.0,3.0,10.0,1.0,114.0,234.0,6.0,10635.0,138250.0,41500.0,Source Verified,debt_consolidation
12000.0,36.0,42000.0,15.83,665.0,8.0,RENT,0.0,6.0,6.0,17.0,17.0,158.0,1.0,1330.0,13303.0,10000.0,Source Verified,debt_consolidation
4200.0,36.0,75000.0,3.89,800.0,1.0,MORTGAGE,1.0,2.0,2.0,6.0,7.0,138.0,7.0,24989.0,149931.0,22900.0,Not Verified,debt_consolidation
8000.0,36.0,35000.0,33.52,660.0,10.0,RENT,1.0,3.0,6.0,3.0,88.0,182.0,3.0,1319.0,14512.0,7600.0,Not Verified,debt_consolidation
4800.0,36.0,30000.0,23.16,740.0,0.0,RENT,0.0,5.0,4.0,12.0,3.0,106.0,3.0,3319.0,29867.0,7600.0,Not Verified,debt_consolidation
9000.0,36.0,56001.0,29.85,675.0,0.0,RENT,0.0,4.0,10.0,5.0,4.0,133.0,4.0,6936.0,90163.0,30100.0,Source Verified,debt_consolidation
14825.0,60.0,36400.0,28.21,700.0,10.0,MORTGAGE,1.0,3.0,8.0,2.0,13.0,94.0,13.0,10496.0,146945.0,23300.0,Not Verified,debt_consolidation
26625.0,60.0,60780.0,17.75,675.0,10.0,MORTGAGE,1.0,5.0,11.0,5.0,8.0,174.0,4.0,24202.0,290426.0,19900.0,Not Verified,debt_consolidation
8000.0,36.0,65000.0,31.57,705.0,8.0,RENT,2.0,6.0,9.0,1.0,2.0,115.0,1.0,10860.0,217205.0,7600.0,Not Verified,debt_consolidation
10000.0,36.0,37000.0,9.05,675.0,,RENT,1.0,3.0,7.0,2.0,10.0,240.0,3.0,1004.0,8032.0,3700.0,Source Verified,debt_consolidation
28000.0,60.0,135000.0,14.12,660.0,7.0,MORTGAGE,2.0,6.0,8.0,2.0,12.0,146.0,2.0,40735.0,448083.0,21000.0,Not Verified,debt_consolidation
15000.0,60.0,59000.0,21.4,680.0,0.0,MORTGAGE,1.0,7.0,4.0,1.0,55.0,55.0,7.0,23845.0,190761.0,2300.0,Not Verified,debt_consolidation
15000.0,36.0,85000.0,12.44,670.0,8.0,MORTGAGE,1.0,3.0,6.0,7.0,14.0,126.0,14.0,28457.0,284572.0,16100.0,Not Verified,debt_consolidation
7000.0,36.0,50000.0,13.51,685.0,10.0,MORTGAGE,2.0,3.0,6.0,11.0,7.0,190.0,6.0,3938.0,47258.0,39900.0,Not Verified,debt_consolidation
15100.0,60.0,60000.0,30.46,705.0,0.0,MORTGAGE,1.0,13.0,6.0,3.0,4.0,71.0,1.0,10660.0,330463.0,23600.0,Not Verified,debt_consolidation
10400.0,36.0,200000.0,8.41,660.0,1.0,MORTGAGE,2.0,6.0,7.0,1.0,21.0,103.0,5.0,36464.0,619896.0,53900.0,Source Verified,debt_consolidation
20000.0,36.0,90000.0,8.64,660.0,7.0,MORTGAGE,5.0,10.0,3.0,6.0,4.0,322.0,4.0,41155.0,288088.0,10300.0,Not Verified,debt_consolidation
15800.0,36.0,104000.0,32.06,685.0,10.0,MORTGAGE,6.0,6.0,9.0,9.0,69.0,252.0,9.0,18598.0,278976.0,53800.0,Source Verified,debt_consolidation
9600.0,36.0,40000.0,1.05,665.0,3.0,MORTGAGE,3.0,0.0,1.0,1.0,89.0,153.0,72.0,177.0,531.0,3500.0,Source Verified,debt_consolidation
15000.0,36.0,72000.0,17.73,670.0,,MORTGAGE,1.0,13.0,8.0,6.0,7.0,77.0,5.0,13405.0,227890.0,10900.0,Not Verified,debt_consolidation
16000.0,60.0,70000.0,33.57,675.0,,MORTGAGE,7.0,10.0,10.0,3.0,13.0,468.0,6.0,13884.0,291569.0,6800.0,Not Verified,debt_consolidation
6000.0,36.0,43000.0,4.16,755.0,10.0,RENT,0.0,5.0,6.0,11.0,9.0,146.0,9.0,336.0,3361.0,6181.0,Not Verified,debt_consolidation
6000.0,36.0,32000.0,21.26,680.0,3.0,RENT,0.0,10.0,10.0,3.0,12.0,114.0,12.0,1066.0,13863.0,12500.0,Source Verified,small_business
22825.0,36.0,103000.0,34.55,670.0,10.0,MORTGAGE,5.0,1.0,7.0,10.0,90.0,244.0,10.0,35704.0,428442.0,59400.0,Source Verified,debt_consolidation
12500.0,36.0,90000.0,11.17,705.0,6.0,RENT,0.0,5.0,4.0,2.0,2.0,183.0,2.0,3230.0,51683.0,39100.0,Not Verified,debt_consolidation
9600.0,36.0,94000.0,20.08,670.0,10.0,MORTGAGE,3.0,7.0,13.0,2.0,3.0,94.0,2.0,8816.0,158679.0,14200.0,Source Verified,debt_consolidation
12000.0,36.0,69600.0,5.71,770.0,6.0,RENT,,,,,,,,,,,Not Verified,debt_consolidation
3000.0,36.0,67000.0,25.31,665.0,5.0,RENT,0.0,20.0,11.0,1.0,6.0,90.0,3.0,2954.0,64994.0,15800.0,Not Verified,debt_consolidation
23975.0,36.0,72862.0,18.56,665.0,10.0,MORTGAGE,4.0,3.0,4.0,3.0,19.0,193.0,6.0,11312.0,90498.0,11600.0,Not Verified,debt_consolidation
15000.0,36.0,45000.0,16.72,700.0,10.0,MORTGAGE,4.0,1.0,4.0,16.0,38.0,189.0,16.0,15185.0,106298.0,13500.0,Not Verified,debt_consolidation
14000.0,60.0,60000.0,24.72,695.0,8.0,MORTGAGE,1.0,4.0,2.0,3.0,191.0,191.0,2.0,25332.0,177325.0,7400.0,Not Verified,debt_consolidation
32000.0,36.0,94000.0,14.98,675.0,10.0,MORTGAGE,13.0,7.0,6.0,4.0,16.0,142.0,11.0,4442.0,53305.0,15700.0,Not Verified,debt_consolidation
20150.0,60.0,55000.0,11.5,670.0,7.0,MORTGAGE,1.0,2.0,8.0,13.0,5.0,160.0,5.0,14937.0,194178.0,31500.0,Source Verified,debt_consolidation
15000.0,60.0,53578.0,34.18,660.0,2.0,RENT,0.0,4.0,13.0,2.0,47.0,133.0,17.0,1664.0,31618.0,24800.0,Source Verified,debt_consolidation
10000.0,36.0,39000.0,32.8,705.0,5.0,MORTGAGE,0.0,4.0,2.0,3.0,1.0,141.0,1.0,9321.0,46607.0,3500.0,Not Verified,debt_consolidation
18000.0,36.0,53200.0,37.54,740.0,9.0,OWN,2.0,4.0,5.0,,4.0,385.0,4.0,7717.0,84887.0,45800.0,Not Verified,debt_consolidation
2100.0,36.0,24000.0,18.0,660.0,,MORTGAGE,6.0,5.0,3.0,9.0,9.0,268.0,3.0,3361.0,30252.0,7800.0,Not Verified,debt_consolidation
4500.0,36.0,30200.0,13.31,675.0,1.0,RENT,0.0,2.0,3.0,,20.0,56.0,6.0,3272.0,19632.0,5300.0,Not Verified,debt_consolidation
9000.0,36.0,50000.0,21.7,660.0,0.0,RENT,0.0,11.0,7.0,12.0,12.0,118.0,12.0,4742.0,71137.0,22600.0,Source Verified,debt_consolidation
15000.0,36.0,92000.0,26.75,675.0,5.0,MORTGAGE,4.0,0.0,11.0,3.0,73.0,151.0,73.0,17967.0,287470.0,72600.0,Not Verified,debt_consolidation
4200.0,36.0,127500.0,11.27,725.0,7.0,RENT,0.0,7.0,2.0,3.0,3.0,106.0,3.0,5654.0,39575.0,5100.0,Source Verified,debt_consolidation
35000.0,36.0,210000.0,15.35,715.0,6.0,MORTGAGE,3.0,2.0,6.0,20.0,9.0,298.0,9.0,38444.0,422889.0,34300.0,Not Verified,debt_consolidation
1600.0,36.0,35000.0,26.71,685.0,5.0,RENT,0.0,0.0,2.0,21.0,93.0,202.0,30.0,3316.0,13265.0,1700.0,Not Verified,debt_consolidation
5075.0,36.0,24000.0,32.1,665.0,2.0,RENT,0.0,6.0,5.0,7.0,15.0,30.0,3.0,2765.0,24887.0,3000.0,Not Verified,debt_consolidation
12000.0,36.0,70000.0,15.55,695.0,3.0,RENT,0.0,4.0,7.0,1.0,21.0,162.0,1.0,3678.0,36780.0,41700.0,Not Verified,debt_consolidation
10075.0,60.0,75000.0,14.69,730.0,3.0,MORTGAGE,2.0,6.0,6.0,9.0,35.0,89.0,1.0,14120.0,155317.0,5500.0,Source Verified,debt_consolidation
20000.0,36.0,50000.0,8.79,705.0,5.0,MORTGAGE,3.0,2.0,5.0,1.0,11.0,357.0,9.0,15591.0,109137.0,34100.0,Not Verified,debt_consolidation
35000.0,36.0,230000.0,11.08,685.0,10.0,MORTGAGE,9.0,7.0,6.0,8.0,1.0,161.0,1.0,8413.0,100957.0,55500.0,Source Verified,debt_consolidation
6500.0,36.0,36000.0,24.93,675.0,0.0,RENT,0.0,2.0,2.0,5.0,24.0,118.0,7.0,16611.0,132885.0,5700.0,Not Verified,debt_consolidation
24000.0,36.0,110000.0,9.75,710.0,2.0,MORTGAGE,3.0,2.0,6.0,1.0,8.0,129.0,8.0,29455.0,294550.0,46500.0,Source Verified,debt_consolidation
8000.0,36.0,27000.0,12.71,690.0,10.0,RENT,0.0,5.0,6.0,20.0,66.0,156.0,3.0,722.0,7216.0,8300.0,Not Verified,debt_consolidation
21000.0,60.0,105687.5,13.07,715.0,7.0,MORTGAGE,,,,,,,,,,,Not Verified,debt_consolidation
18000.0,36.0,74000.0,16.33,680.0,0.0,RENT,0.0,4.0,5.0,15.0,3.0,126.0,3.0,2941.0,20587.0,20100.0,Not Verified,debt_consolidation
14000.0,36.0,70000.0,26.92,680.0,9.0,MORTGAGE,4.0,7.0,9.0,3.0,10.0,137.0,4.0,6137.0,73642.0,17000.0,Source Verified,debt_consolidation
5000.0,36.0,32500.0,29.91,660.0,2.0,RENT,2.0,2.0,5.0,11.0,6.0,210.0,6.0,4057.0,36521.0,4200.0,Not Verified,debt_consolidation
5000.0,36.0,60000.0,23.38,685.0,0.0,RENT,0.0,11.0,4.0,0.0,3.0,49.0,2.0,5621.0,50591.0,17500.0,Source Verified,debt_consolidation
3325.0,36.0,120000.0,24.01,725.0,8.0,MORTGAGE,1.0,5.0,6.0,4.0,10.0,98.0,4.0,15907.0,238606.0,18500.0,Not Verified,debt_consolidation
1000.0,36.0,30000.0,23.12,700.0,0.0,RENT,,,,,,,,,,,Not Verified,debt_consolidation
15000.0,36.0,101000.0,9.73,670.0,10.0,MORTGAGE,1.0,4.0,10.0,12.0,97.0,131.0,12.0,8519.0,119266.0,7500.0,Not Verified,debt_consolidation
4800.0,36.0,63000.0,18.08,705.0,3.0,RENT,0.0,2.0,2.0,5.0,23.0,177.0,15.0,3754.0,41294.0,13500.0,Source Verified,debt_consolidation
4000.0,36.0,53700.0,15.87,690.0,10.0,OWN,3.0,2.0,4.0,0.0,10.0,228.0,10.0,20115.0,160921.0,13400.0,Not Verified,debt_consolidation
17975.0,60.0,45000.0,18.53,680.0,10.0,MORTGAGE,6.0,6.0,6.0,7.0,2.0,131.0,2.0,11243.0,123675.0,18800.0,Not Verified,debt_consolidation
12000.0,36.0,88836.0,25.8,665.0,10.0,RENT,5.0,5.0,2.0,1.0,4.0,226.0,4.0,12468.0,124681.0,500.0,Not Verified,debt_consolidation
6000.0,36.0,67400.0,18.39,675.0,0.0,RENT,5.0,10.0,13.0,0.0,13.0,138.0,1.0,8668.0,268707.0,6000.0,Not Verified,debt_consolidation
30000.0,36.0,160000.0,20.0,670.0,10.0,MORTGAGE,4.0,5.0,6.0,0.0,22.0,148.0,6.0,52014.0,728198.0,16600.0,Source Verified,debt_consolidation
15000.0,36.0,45000.0,31.52,760.0,2.0,MORTGAGE,1.0,7.0,4.0,3.0,22.0,129.0,3.0,11028.0,143367.0,26700.0,Not Verified,debt_consolidation
3600.0,36.0,55000.0,33.1,670.0,0.0,MORTGAGE,3.0,6.0,5.0,10.0,9.0,279.0,7.0,26728.0,267281.0,4800.0,Not Verified,debt_consolidation
8000.0,36.0,100000.0,22.81,660.0,9.0,RENT,2.0,3.0,5.0,0.0,4.0,189.0,0.0,15897.0,206662.0,4500.0,Not Verified,debt_consolidation
11200.0,60.0,52000.0,21.74,670.0,3.0,RENT,0.0,1.0,6.0,11.0,27.0,77.0,12.0,5002.0,90036.0,10200.0,Source Verified,debt_consolidation
35000.0,36.0,158000.0,9.83,660.0,3.0,MORTGAGE,2.0,3.0,5.0,0.0,2.0,93.0,2.0,43207.0,475281.0,55300.0,Source Verified,debt_consolidation
5750.0,36.0,19500.0,19.18,665.0,2.0,OWN,0.0,3.0,,1.0,20.0,,,,,9100.0,Not Verified,debt_consolidation
9000.0,36.0,25000.0,20.88,660.0,2.0,RENT,0.0,4.0,3.0,4.0,26.0,115.0,9.0,2033.0,10166.0,3000.0,Source Verified,debt_consolidation
22000.0,36.0,119000.0,21.71,700.0,10.0,RENT,0.0,5.0,7.0,2.0,5.0,161.0,5.0,3200.0,64002.0,38900.0,Source Verified,debt_consolidation
17875.0,60.0,110000.0,10.76,675.0,3.0,MORTGAGE,0.0,4.0,4.0,5.0,6.0,94.0,6.0,2258.0,24834.0,17800.0,Not Verified,debt_consolidation
5000.0,36.0,72000.0,19.12,695.0,5.0,RENT,2.0,2.0,6.0,8.0,42.0,83.0,7.0,22769.0,227689.0,5500.0,Source Verified,debt_consolidation
7500.0,36.0,50000.0,17.64,680.0,10.0,MORTGAGE,7.0,4.0,3.0,1.0,3.0,145.0,1.0,27760.0,222081.0,13700.0,Source Verified,debt_consolidation
29700.0,60.0,62000.0,24.29,685.0,,MORTGAGE,,,,,,,,,,,Not Verified,debt_consolidation
11000.0,36.0,66262.0,12.55,710.0,10.0,MORTGAGE,4.0,4.0,3.0,9.0,28.0,252.0,8.0,30987.0,247898.0,6000.0,Not Verified,debt_consolidation
20000.0,36.0,65000.0,9.84,700.0,10.0,MORTGAGE,4.0,5.0,6.0,9.0,3.0,350.0,3.0,1511.0,21157.0,31000.0,Source Verified,debt_consolidation
20950.0,36.0,120000.0,11.46,665.0,10.0,MORTGAGE,7.0,4.0,,5.0,6.0,,,,,22500.0,Not Verified,small_business
17600.0,36.0,103000.0,16.43,685.0,7.0,RENT,0.0,4.0,3.0,3.0,16.0,130.0,4.0,7441.0,44645.0,17800.0,Not Verified,debt_consolidation
5000.0,36.0,24000.0,22.3,680.0,0.0,RENT,1.0,2.0,2.0,0.0,77.0,98.0,5.0,3520.0,21117.0,1000.0,Source Verified,debt_consolidation
11000.0,36.0,110000.0,19.02,735.0,9.0,RENT,0.0,6.0,1.0,6.0,6.0,126.0,6.0,12697.0,101576.0,41400.0,Source Verified,debt_consolidation
3025.0,36.0,70000.0,22.42,690.0,1.0,RENT,0.0,6.0,3.0,6.0,29.0,43.0,9.0,6824.0,61416.0,3200.0,Source Verified,debt_consolidation
15000.0,36.0,93000.0,8.97,685.0,3.0,RENT,0.0,5.0,7.0,1.0,11.0,144.0,11.0,5478.0,60263.0,20200.0,Not Verified,debt_consolidation
12000.0,36.0,75000.0,10.59,665.0,9.0,RENT,0.0,3.0,4.0,,26.0,115.0,11.0,1822.0,12757.0,5800.0,Source Verified,small_business
28000.0,60.0,130000.0,13.7,715.0,9.0,MORTGAGE,2.0,7.0,7.0,7.0,6.0,206.0,6.0,24168.0,338348.0,40100.0,Source Verified,debt_consolidation
17600.0,36.0,67000.0,17.56,685.0,10.0,MORTGAGE,3.0,2.0,14.0,17.0,4.0,324.0,4.0,6441.0,122378.0,27800.0,Not Verified,debt_consolidation
14375.0,36.0,38000.0,17.62,665.0,5.0,RENT,0.0,1.0,8.0,14.0,15.0,108.0,15.0,1751.0,15762.0,17300.0,Not Verified,debt_consolidation
11600.0,36.0,75000.0,32.54,720.0,9.0,RENT,1.0,5.0,11.0,3.0,12.0,307.0,3.0,3659.0,54882.0,23800.0,Not Verified,debt_consolidation
4800.0,36.0,72000.0,30.42,770.0,9.0,MORTGAGE,2.0,4.0,3.0,2.0,13.0,332.0,6.0,14552.0,232833.0,19900.0,Not Verified,debt_consolidation
3000.0,36.0,51000.0,14.59,680.0,10.0,MORTGAGE,3.0,0.0,5.0,0.0,68.0,267.0,48.0,27537.0,192762.0,17400.0,Source Verified,debt_consolidation
9600.0,36.0,80000.0,11.92,685.0,6.0,RENT,0.0,3.0,7.0,4.0,4.0,81.0,4.0,2523.0,22711.0,10400.0,Not Verified,debt_consolidation
15375.0,36.0,47000.0,18.46,670.0,0.0,OWN,0.0,5.0,10.0,,11.0,85.0,4.0,1236.0,18535.0,16300.0,Source Verified,debt_consolidation
28200.0,36.0,80000.0,13.98,660.0,2.0,RENT,0.0,4.0,13.0,1.0,7.0,150.0,7.0,2533.0,58258.0,18800.0,Not Verified,debt_consolidation
28000.0,36.0,140000.0,26.24,725.0,10.0,MORTGAGE,2.0,9.0,12.0,1.0,5.0,150.0,5.0,19928.0,398551.0,86600.0,Source Verified,debt_consolidation
10000.0,60.0,35000.0,22.5,700.0,10.0,RENT,0.0,3.0,6.0,13.0,16.0,281.0,13.0,3670.0,25690.0,8200.0,Source Verified,debt_consolidation
15000.0,60.0,80000.0,16.56,670.0,10.0,MORTGAGE,6.0,4.0,4.0,15.0,4.0,146.0,4.0,49078.0,441703.0,11100.0,Not Verified,debt_consolidation
4000.0,36.0,84000.0,13.56,695.0,2.0,MORTGAGE,3.0,8.0,,2.0,13.0,,,,,7700.0,Not Verified,debt_consolidation
14000.0,60.0,195000.0,9.7,665.0,10.0,MORTGAGE,3.0,5.0,4.0,2.0,35.0,216.0,2.0,32418.0,324176.0,10100.0,Source Verified,debt_consolidation
15000.0,36.0,37000.0,14.21,675.0,3.0,OWN,0.0,2.0,,0.0,9.0,,,,,9900.0,Not Verified,debt_consolidation
21500.0,60.0,69000.0,22.65,660.0,6.0,OWN,0.0,7.0,13.0,1.0,6.0,294.0,6.0,2898.0,43474.0,34800.0,Not Verified,debt_consolidation
12000.0,36.0,68000.0,15.95,755.0,,MORTGAGE,3.0,6.0,13.0,7.0,5.0,243.0,3.0,24188.0,411203.0,108300.0,Source Verified,debt_consolidation
3000.0,36.0,33000.0,19.71,690.0,10.0,RENT,0.0,5.0,4.0,16.0,16.0,25.0,16.0,4282.0,21411.0,2300.0,Source Verified,debt_consolidation
16000.0,36.0,65000.0,14.36,720.0,10.0,MORTGAGE,4.0,1.0,6.0,4.0,6.0,181.0,6.0,38003.0,304025.0,27200.0,Not Verified,debt_consolidation
15000.0,60.0,54633.0,29.11,690.0,8.0,RENT,0.0,2.0,6.0,,4.0,98.0,4.0,4582.0,36658.0,11600.0,Source Verified,debt_consolidation
22000.0,36.0,67212.0,27.21,665.0,5.0,RENT,0.0,13.0,9.0,4.0,12.0,96.0,3.0,1702.0,49372.0,35803.0,Not Verified,debt_consolidation
15000.0,36.0,55000.0,18.77,735.0,6.0,MORTGAGE,2.0,1.0,4.0,0.0,25.0,101.0,7.0,26115.0,182803.0,4400.0,Source Verified,debt_consolidation
22075.0,60.0,48000.0,27.6,705.0,2.0,OWN,0.0,10.0,18.0,0.0,4.0,226.0,2.0,1274.0,28029.0,16000.0,Source Verified,debt_consolidation
18800.0,36.0,60000.0,19.07,665.0,2.0,RENT,0.0,10.0,9.0,5.0,5.0,94.0,5.0,1730.0,31139.0,41800.0,Source Verified,debt_consolidation
18175.0,60.0,36375.0,27.55,705.0,,MORTGAGE,2.0,11.0,6.0,0.0,16.0,225.0,7.0,3225.0,32251.0,24800.0,Not Verified,debt_consolidation
17500.0,60.0,85000.0,17.9,695.0,5.0,MORTGAGE,3.0,1.0,3.0,15.0,75.0,120.0,15.0,30088.0,240706.0,14500.0,Not Verified,debt_consolidation
15025.0,60.0,39442.0,22.73,720.0,10.0,OWN,0.0,3.0,2.0,2.0,8.0,220.0,2.0,7513.0,37565.0,10100.0,Source Verified,debt_consolidation
1200.0,36.0,70000.0,19.05,715.0,10.0,MORTGAGE,1.0,2.0,3.0,,89.0,96.0,7.0,12074.0,84519.0,5200.0,Not Verified,debt_consolidation
15000.0,36.0,50000.0,19.52,670.0,8.0,MORTGAGE,1.0,7.0,10.0,4.0,35.0,109.0,6.0,6044.0,102753.0,7700.0,Not Verified,debt_consolidation
19625.0,60.0,45000.0,29.95,685.0,5.0,MORTGAGE,1.0,8.0,3.0,9.0,16.0,69.0,9.0,29888.0,179326.0,3000.0,Not Verified,debt_consolidation
7150.0,36.0,32472.0,9.72,665.0,,RENT,0.0,7.0,5.0,3.0,23.0,212.0,5.0,753.0,8287.0,7200.0,Not Verified,debt_consolidation
10500.0,60.0,126360.0,1.7,715.0,6.0,RENT,0.0,4.0,2.0,1.0,1.0,205.0,1.0,2544.0,15261.0,21700.0,Source Verified,small_business
12000.0,60.0,45000.0,25.15,685.0,7.0,MORTGAGE,4.0,5.0,12.0,6.0,13.0,187.0,6.0,6999.0,132973.0,9900.0,Source Verified,debt_consolidation
14150.0,36.0,60000.0,5.16,675.0,9.0,OWN,1.0,6.0,8.0,2.0,9.0,138.0,4.0,707.0,9197.0,15900.0,Source Verified,debt_consolidation
10000.0,36.0,28000.0,17.19,725.0,10.0,RENT,0.0,5.0,6.0,5.0,27.0,357.0,5.0,794.0,8736.0,4300.0,Not Verified,debt_consolidation
10000.0,36.0,60000.0,10.96,660.0,3.0,MORTGAGE,2.0,1.0,3.0,16.0,16.0,32.0,16.0,37143.0,185717.0,6000.0,Not Verified,debt_consolidation
8000.0,36.0,45000.0,5.87,670.0,3.0,MORTGAGE,0.0,3.0,6.0,13.0,12.0,59.0,4.0,808.0,4849.0,6400.0,Not Verified,debt_consolidation
15000.0,60.0,40000.0,33.0,680.0,8.0,MORTGAGE,0.0,9.0,4.0,6.0,13.0,113.0,2.0,6299.0,56689.0,8500.0,Source Verified,debt_consolidation
14950.0,60.0,65000.0,23.82,705.0,0.0,MORTGAGE,9.0,4.0,5.0,5.0,43.0,245.0,4.0,27401.0,301409.0,7100.0,Source Verified,debt_consolidation
20000.0,36.0,70000.0,13.01,710.0,3.0,RENT,,,,,,,,,,,Not Verified,debt_consolidation
7000.0,36.0,65000.0,31.0,710.0,10.0,OWN,3.0,10.0,11.0,7.0,4.0,142.0,4.0,10572.0,211440.0,29800.0,Not Verified,debt_consolidation
15000.0,36.0,50000.0,19.95,710.0,3.0,MORTGAGE,2.0,4.0,3.0,1.0,11.0,169.0,10.0,58159.0,348952.0,18700.0,Not Verified,debt_consolidation
1000.0,36.0,62000.0,19.13,705.0,10.0,RENT,4.0,5.0,4.0,1.0,12.0,251.0,12.0,7285.0,43710.0,15900.0,Not Verified,debt_consolidation
17000.0,36.0,135000.0,15.85,780.0,10.0,MORTGAGE,3.0,2.0,7.0,5.0,27.0,219.0,5.0,13766.0,220258.0,52800.0,Source Verified,debt_consolidation
4500.0,36.0,24000.0,22.5,690.0,5.0,RENT,,,,,,,,,,,Not Verified,debt_consolidation
23675.0,60.0,54000.0,21.89,690.0,6.0,MORTGAGE,1.0,4.0,5.0,,55.0,79.0,11.0,15355.0,153548.0,15400.0,Not Verified,debt_consolidation
7800.0,36.0,35000.0,19.11,745.0,0.0,RENT,0.0,5.0,3.0,13.0,22.0,52.0,17.0,4529.0,27173.0,9300.0,Source Verified,debt_consolidation
25000.0,36.0,70000.0,22.48,730.0,10.0,MORTGAGE,4.0,6.0,7.0,8.0,3.0,132.0,3.0,25034.0,325436.0,32700.0,Source Verified,debt_consolidation
5825.0,36.0,30000.0,32.09,670.0,10.0,OWN,0.0,6.0,16.0,1.0,17.0,98.0,1.0,1659.0,29865.0,7200.0,Not Verified,debt_consolidation
12000.0,60.0,120000.0,25.3,670.0,10.0,MORTGAGE,2.0,2.0,4.0,2.0,136.0,229.0,2.0,38238.0,382384.0,46300.0,Not Verified,debt_consolidation
7000.0,60.0,84396.0,0.17,805.0,0.0,MORTGAGE,,,,,,,,,,,Not Verified,debt_consolidation
20000.0,36.0,90000.0,10.85,790.0,7.0,MORTGAGE,3.0,2.0,7.0,1.0,52.0,194.0,7.0,45766.0,549197.0,98700.0,Source Verified,debt_consolidation
35000.0,60.0,100000.0,10.99,695.0,10.0,MORTGAGE,4.0,4.0,4.0,10.0,3.0,190.0,3.0,29495.0,324442.0,34600.0,Source Verified,debt_consolidation
32350.0,60.0,65000.0,22.97,675.0,10.0,MORTGAGE,0.0,2.0,,1.0,61.0,,,,,3200.0,Not Verified,debt_consolidation
24000.0,36.0,125000.0,1.58,665.0,10.0,MORTGAGE,1.0,5.0,4.0,0.0,3.0,164.0,3.0,762.0,5333.0,9100.0,Source Verified,debt_consolidation
20000.0,60.0,57219.0,17.14,740.0,10.0,RENT,0.0,2.0,3.0,5.0,89.0,157.0,5.0,9179.0,45893.0,3500.0,Source Verified,debt_consolidation
9600.0,36.0,68000.0,9.28,685.0,10.0,RENT,0.0,4.0,4.0,8.0,14.0,77.0,13.0,3720.0,26042.0,14500.0,Source Verified,debt_consolidation
19950.0,60.0,68000.0,31.19,660.0,10.0,MORTGAGE,1.0,7.0,6.0,1.0,12.0,245.0,12.0,5572.0,61290.0,20100.0,Source Verified,debt_consolidation
14000.0,36.0,87000.0,18.29,665.0,5.0,OWN,4.0,11.0,3.0,0.0,1.0,120.0,1.0,32003.0,416045.0,5500.0,Not Verified,debt_consolidation
12000.0,36.0,112000.0,7.34,735.0,7.0,MORTGAGE,6.0,3.0,4.0,1.0,36.0,213.0,10.0,45708.0,274248.0,28500.0,Not Verified,debt_consolidation
2500.0,36.0,36000.0,19.9,670.0,1.0,RENT,,,,,,,,,,,Not Verified,debt_consolidation
24000.0,36.0,135000.0,6.6,705.0,8.0,MORTGAGE,0.0,1.0,5.0,18.0,18.0,189.0,18.0,2468.0,14806.0,21500.0,Not Verified,debt_consolidation
12000.0,36.0,60000.0,6.68,685.0,,RENT,0.0,4.0,5.0,18.0,2.0,110.0,1.0,1523.0,12185.0,16000.0,Source Verified,debt_consolidation
9000.0,36.0,35000.0,19.42,700.0,2.0,OWN,0.0,8.0,6.0,3.0,2.0,116.0,2.0,5335.0,96033.0,15800.0,Not Verified,debt_consolidation
16000.0,60.0,88000.0,11.07,660.0,1.0,RENT,2.0,1.0,2.0,,147.0,206.0,9.0,7921.0,31684.0,8500.0,Source Verified,debt_consolidation
25000.0,36.0,90000.0,30.34,705.0,,RENT,0.0,4.0,8.0,7.0,17.0,264.0,7.0,4458.0,66863.0,42600.0,Not Verified,debt_consolidation
30000.0,36.0,120000.0,25.65,680.0,8.0,MORTGAGE,4.0,3.0,6.0,15.0,7.0,285.0,7.0,48870.0,439828.0,70500.0,Not Verified,debt_consolidation
20000.0,36.0,115000.0,13.62,770.0,0.0,MORTGAGE,5.0,5.0,7.0,8.0,3.0,327.0,3.0,33693.0,336932.0,36500.0,Not Verified,debt_consolidation
17975.0,36.0,70000.0,24.1,680.0,10.0,MORTGAGE,3.0,5.0,8.0,10.0,2.0,179.0,2.0,33170.0,331703.0,26300.0,Not Verified,debt_consolidation
8000.0,36.0,31200.0,7.38,715.0,4.0,OWN,0.0,0.0,3.0,,57.0,113.0,34.0,1236.0,6179.0,7000.0,Source Verified,debt_consolidation
33000.0,60.0,175000.0,2.81,660.0,10.0,RENT,5.0,3.0,3.0,18.0,5.0,185.0,5.0,89343.0,625400.0,76200.0,Source Verified,debt_consolidation
20000.0,36.0,55500.0,24.54,670.0,2.0,RENT,0.0,2.0,3.0,2.0,24.0,93.0,14.0,12473.0,112260.0,21800.0,Source Verified,debt_consolidation
11700.0,36.0,50000.0,22.22,690.0,10.0,MORTGAGE,1.0,7.0,3.0,2.0,7.0,144.0,3.0,22087.0,154606.0,6500.0,Not Verified,debt_consolidation
